race_id,horse_number,race,horse,jockey,frame_number,style,odds,popularity,finish_rank,time_index,note,position_1,position_2,position_3,position_4,weight,weight_delta,impost,last_3_furlongs,finish_time,race_date,course_id,num_horses,race_number,weather_name,weather_id,track_condition_name,track_condition_id,style_name,time_index_average_0,time_index_average_1,time_index_average_2,time_index_average_3,time_index_average_4,jockey_place_rate_5,jockey_place_rate_6,jockey_place_rate_7,jockey_place_rate_8,jockey_place_rate_9,conditional_place_rate_10
240423Z06,1,240423Z06,2020102774,5333,1,3,5.2,3,5,35,,3,3,3,3,432,0,54,39.5,01:32.6,2024/4/23,401,8,6,曇,2,良,1,差し,23,21,19.667,14.75,14.6,0.6,0.55,0.6,0.575,0.48,0.377
240423Z06,2,240423Z06,2017104376,5655,2,4,36.6,6,6,32,,7,7,7,7,412,-10,53,38,01:32.8,2024/4/23,401,8,6,曇,2,良,1,追込,38,26,22.333,16.75,20.2,0.7,0.55,0.5,0.475,0.46,0.23
240423Z06,3,240423Z06,2020100365,a02dc,3,3,11.8,4,2,42,,1,1,1,1,441,9,54,39.2,01:31.9,2024/4/23,401,8,6,曇,2,良,1,差し,24,30,26.667,25.75,26.4,0.3,0.4,0.367,0.375,0.46,0.369
240423Z06,4,240423Z06,2020106960,5296,4,3,1.5,1,1,48,,2,2,1,2,517,7,56,38.6,01:31.4,2024/4/23,401,8,6,曇,2,良,1,差し,45,41,34.333,38.25,35.4,0.5,0.5,0.533,0.475,0.5,0.454
240423Z06,5,240423Z06,2016102544,5332,5,4,37,7,8,27,,6,6,6,6,498,9,56,39.2,01:33.3,2024/4/23,401,8,6,曇,2,良,1,追込,-13,-9.5,-4.667,-2.5,-1.2,0.4,0.35,0.333,0.3,0.3,0.276
240423Z06,6,240423Z06,2020105703,5603,6,3,37.6,8,4,36,,5,5,5,4,420,-4,54,38.8,01:32.5,2024/4/23,401,8,6,曇,2,良,1,差し,16,17,13,9.25,12.2,0.1,0.05,0.033,0.05,0.06,0.415
240423Z06,7,240423Z06,2017102054,a02fb,7,3,25,5,3,37,,4,4,4,4,450,1,54,39.1,01:32.4,2024/4/23,401,8,6,曇,2,良,1,差し,24,27,22.333,25.25,27,0.2,0.3,0.3,0.325,0.3,0.367
240423Z06,8,240423Z06,2020106029,5556,8,4,4.8,2,7,31,,8,8,8,8,555,6,56,37.5,01:32.9,2024/4/23,401,8,6,曇,2,良,1,追込,20,20.5,21,21.25,25,0.7,0.65,0.633,0.625,0.62,0.265
240424D06,1,240424D06,2021100802,5597,1,4,21.7,5,8,-43,,3,3,7,7,451,-5,54,46.1,01:40.1,2024/4/24,202,8,6,曇,2,重,3,追込,,,,,,0.2,0.35,0.433,0.4,0.34,0.244
240424D06,2,240424D06,2021105343,5631,2,4,84.9,8,7,-34,,7,7,8,8,398,3,54,44.7,01:39.3,2024/4/24,202,8,6,曇,2,重,3,追込,-20,,,,,0.4,0.35,0.333,0.35,0.34,0.134
240424D06,3,240424D06,2021104867,5639,3,3,4.9,2,5,9,,6,6,5,4,493,6,55,41.2,01:35.4,2024/4/24,202,8,6,曇,2,重,3,差し,15,13,14.333,15.75,17.2,0.4,0.35,0.367,0.425,0.36,0.372
240424D06,4,240424D06,2021103421,1216,4,2,6.6,4,4,16,,2,2,2,2,471,9,52,41,01:34.8,2024/4/24,202,8,6,曇,2,重,3,先行,26,25.5,17,15,16.4,0.6,0.5,,,,0.565
240424D06,5,240424D06,2021104624,5328,5,3,5.1,3,2,18,,4,4,2,3,466,3,55,40.7,01:34.6,2024/4/24,202,8,6,曇,2,重,3,差し,28,26.5,24.333,20.75,19.8,0.6,0.6,0.6,0.525,0.52,0.411
240424D06,6,240424D06,2021107122,5364,6,3,83.2,7,6,1,,5,5,4,6,476,1,55,42.1,01:36.1,2024/4/24,202,8,6,曇,2,重,3,差し,22,12,10,2.5,4.2,0.2,0.25,0.267,0.25,0.28,0.418
240424D06,7,240424D06,2021102390,5390,7,3,1.6,1,1,34,,1,1,1,1,471,-5,54,39.6,01:33.2,2024/4/24,202,8,6,曇,2,重,3,差し,38,,,,,0.7,0.65,0.633,0.55,0.52,0.431
240424D06,8,240424D06,2021107023,5522,8,3,24.2,6,3,18,,7,8,6,5,431,0,54,40.3,01:34.6,2024/4/24,202,8,6,曇,2,重,3,差し,21,27,21,17.75,11.8,0.3,0.25,0.3,0.275,0.26,0.369
240424D07,1,240424D07,2015106176,5628,1,1,4.8,3,2,19,,1,1,1,1,438,-2,54,42.3,01:34.5,2024/4/24,202,8,7,曇,2,重,3,逃げ,25,18,15,16.5,16.6,0.1,0.15,0.2,0.225,0.26,0.478
240424D07,2,240424D07,2020106531,a0573,2,3,76.2,7,8,-15,,6,6,7,8,428,-2,50,42.8,01:37.6,2024/4/24,202,8,7,曇,2,重,3,差し,-8,-6,5,-5,-5,0.2,,,,,0.424
240424D07,3,240424D07,2018102236,5646,3,3,12.6,4,6,-4,,2,2,3,4,447,-4,54,43.9,01:36.6,2024/4/24,202,8,7,曇,2,重,3,差し,10,12,19.667,20,23.8,0.4,0.4,0.333,0.3,0.3,0.372
240424D07,4,240424D07,2019101459,5581,4,3,2.2,1,3,8,,8,7,6,6,497,6,56,41.2,01:35.5,2024/4/24,202,8,7,曇,2,重,3,差し,40,30.5,27,25,25.2,0.2,0.25,0.367,0.325,0.28,0.435
240424D07,5,240424D07,2017104057,5545,5,3,18.4,5,4,6,,3,3,4,3,467,-1,54,42.8,01:35.7,2024/4/24,202,8,7,曇,2,重,3,差し,30,19,22,23.75,25.2,0.5,0.45,0.333,0.4,0.4,0.411
240424D07,6,240424D07,2018109031,5667,6,4,96.1,8,7,-4,,7,8,8,7,480,0,53,41.3,01:36.6,2024/4/24,202,8,7,曇,2,重,3,追込,1,-0.5,-0.667,-5.25,-2.6,0.3,,,,,0.235
240424D07,7,240424D07,2016104209,a01d8,7,3,22.9,6,5,1,,5,5,5,5,452,-4,56,42.6,01:36.1,2024/4/24,202,8,7,曇,2,重,3,差し,4,4,8.667,12.25,12.2,0.2,0.15,0.133,0.125,0.1,0.431
240424D07,8,240424D07,2020101450,5584,8,3,2.5,2,1,28,,4,3,2,2,483,5,56,41,01:33.7,2024/4/24,202,8,7,曇,2,重,3,差し,18,24,27.333,27.75,31,0.3,0.35,0.233,0.25,0.3,0.369
240424D08,1,240424D08,2020102865,1216,1,2,1.7,1,2,30,,1,1,1,1,508,0,51,41.5,01:33.5,2024/4/24,202,8,8,曇,2,重,3,先行,31,31,30.667,30.25,29,0.5,0.5,,,,0.356
240424D08,2,240424D08,2017104269,a0259,2,3,151.1,8,7,-2,,8,8,8,8,449,3,54,42.1,01:36.4,2024/4/24,202,8,8,曇,2,重,3,差し,15,18,19.333,16.75,18.2,0.1,0.1,0.1,0.1,0.1,0.424
240424D08,3,240424D08,2020101966,5390,3,3,11.6,4,6,11,,4,3,3,3,405,15,54,42.9,01:35.2,2024/4/24,202,8,8,曇,2,重,3,差し,16,,,,,0.7,0.65,0.667,0.55,0.54,0.372
240424D08,4,240424D08,2019105753,5328,4,2,3,2,1,36,,2,2,1,2,464,-2,56,40.9,0:01:33,2024/4/24,202,8,8,曇,2,重,3,先行,33,33.5,27,31.25,33,0.6,0.6,0.6,0.55,0.52,0.565
240424D08,5,240424D08,2019102757,5364,5,3,91.8,7,5,12,,5,5,6,5,499,-2,56,42.5,01:35.1,2024/4/24,202,8,8,曇,2,重,3,差し,22,17.5,23,23,22.2,0.1,0.25,0.233,0.25,0.26,0.411
240424D08,6,240424D08,2019102036,5639,6,3,24.6,5,3,26,,6,6,4,4,515,2,56,41.4,01:33.9,2024/4/24,202,8,8,曇,2,重,3,差し,29,26,23.667,22,21.2,0.4,0.3,0.333,0.4,0.36,0.418
240424D08,7,240424D08,2019105842,5405,7,4,89.7,6,4,14,,7,7,7,6,508,-10,56,41.4,0:01:35,2024/4/24,202,8,8,曇,2,重,3,追込,16,13,14.667,10.5,10,0.1,0.1,0.133,0.125,0.12,0.181
240424D08,8,240424D08,2020102339,5545,8,4,5.1,3,8,-31,,3,3,5,7,464,8,56,46.6,0:01:39,2024/4/24,202,8,8,曇,2,重,3,追込,,,,,,0.4,0.4,0.333,0.4,0.38,0.19
240424I11,1,240424I11,2021100682,1170,1,2,8.4,4,2,97,,1,1,1,1,477,1,55,40,01:54.1,2024/4/24,1106,8,11,雨,4,不,4,先行,79,81,,,,0.4,0.45,0.533,,,0.5
240424I11,2,240424I11,2021100126,5365,2,3,83.1,7,5,77,,6,6,4,4,500,0,57,41.9,01:56.4,2024/4/24,1106,8,11,雨,4,不,4,差し,78,67.5,63,61.25,57.2,0.3,0.3,0.333,0.3,0.32,0.462
240424I11,3,240424I11,2021100561,5524,3,3,6,3,4,82,,5,5,6,5,493,-1,57,41.1,01:55.8,2024/4/24,1106,8,11,雨,4,不,4,差し,77,,,,,0.5,0.6,0.5,0.45,0.5,0.167
240424I11,4,240424I11,2021105824,1088,4,3,2.1,1,1,99,,4,4,5,3,531,-4,57,39.4,01:53.9,2024/4/24,1106,8,11,雨,4,不,4,差し,91,,,,,0.9,0.8,0.633,0.65,0.66,0.167
240424I11,5,240424I11,2021104309,5443,5,3,100.6,8,3,83,,8,8,8,8,472,-1,57,40.2,01:55.7,2024/4/24,1106,8,11,雨,4,不,4,差し,79,66.5,67,62.25,63,0.2,0.25,0.2,0.325,0.34,0.333
240424I11,6,240424I11,2021105240,5342,6,2,22.7,5,7,62,,2,2,2,2,505,4,57,44,01:58.1,2024/4/24,1106,8,11,雨,4,不,4,先行,73,69,67.333,57.25,56.2,0.4,0.5,0.533,0.6,0.6,0.5
240424I11,7,240424I11,2021106157,5380,7,2,54.6,6,6,68,,7,7,7,7,510,5,57,42.6,01:57.5,2024/4/24,1106,8,11,雨,4,不,4,先行,67,67,,,,0.4,0.45,0.467,0.425,0.46,0
240424I11,8,240424I11,2021106171,1018,8,1,2.3,2,8,59,,3,3,3,6,509,8,57,44,01:58.5,2024/4/24,1106,8,11,雨,4,不,4,逃げ,94,,,,,0.9,0.5,,,,0
240425B10,1,240425B10,2017102802,5089,1,4,18.4,4,5,76,,6,6,5,5,534,14,56,39.1,01:55.6,2024/4/25,1406,8,10,曇,2,不,4,追込,53,49,45.667,46.5,45.2,0.4,0.35,0.367,0.425,0.44,0.25
240425B10,2,240425B10,2016101308,5389,2,4,181.7,8,7,64,,5,7,5,6,498,6,56,40.4,0:01:57,2024/4/25,1406,8,10,曇,2,不,4,追込,63,57.5,57.333,54,55.4,0.7,0.5,0.367,0.325,0.3,0.143
240425B10,3,240425B10,2020101205,5411,3,2,1.1,1,1,105,,1,1,1,1,518,18,57,36.9,01:52.2,2024/4/25,1406,8,10,曇,2,不,4,先行,0,48.5,60.667,66.25,68,0.4,0.4,0.5,0.45,0.4,1
240425B10,4,240425B10,2017106272,a050d,4,3,40.8,7,4,77,,2,2,2,2,490,-6,56,39.8,01:55.5,2024/4/25,1406,8,10,曇,2,不,4,差し,73,64.5,65,64,63,0.1,0.15,0.167,0.15,0.14,0.25
240425B10,5,240425B10,2018100580,5592,5,3,28.3,5,3,82,,4,4,4,4,448,7,54,38.7,01:54.9,2024/4/25,1406,8,10,曇,2,不,4,差し,56,63.5,65.667,65.25,65.8,0.2,0.35,0.367,0.325,0.28,0.364
240425B10,6,240425B10,2015101897,5534,6,3,16.5,3,2,86,,3,3,3,2,556,34,57,38.6,01:54.4,2024/4/25,1406,8,10,曇,2,不,4,差し,59,63,62.333,61.75,66.2,0.9,0.6,0.533,0.475,0.48,0.4
240425B10,7,240425B10,2014105851,5492,7,3,6.5,2,6,67,,8,8,7,7,494,4,57,39.8,01:56.6,2024/4/25,1406,8,10,曇,2,不,4,差し,77,72.5,66.333,65.25,66,0.1,0.3,0.333,0.35,0.34,0.588
240425B10,8,240425B10,2014101808,837,8,4,36.9,6,8,59,,7,5,7,7,534,15,57,40.7,01:57.5,2024/4/25,1406,8,10,曇,2,不,4,追込,70,69.5,46.333,52.25,52.8,0,0.1,0.133,0.125,0.14,0.167
240425D02,1,240425D02,2021102616,5328,1,2,12.1,5,3,-1,,1,1,1,1,421,-2,54,42.4,0:01:25,2024/4/25,201,8,2,晴,1,重,3,先行,-38,-35,-18,-10.5,-5.2,0.6,0.6,0.6,0.575,0.5,0.667
240425D02,2,240425D02,2021106468,5646,2,3,6.7,4,4,-3,,2,2,2,2,450,1,54,42.4,01:25.1,2024/4/25,201,8,2,晴,1,重,3,差し,-8,7.5,3.667,-11.75,-4.2,0.4,0.4,0.3,0.275,0.28,0.395
240425D02,3,240425D02,2021100488,5567,3,3,66.7,7,2,9,,3,3,3,3,438,1,55,41.2,01:24.2,2024/4/25,201,8,2,晴,1,重,3,差し,-16,-16.5,-8,-6.75,-10.8,0.3,0.2,0.3,0.325,0.3,0.439
240425D02,4,240425D02,2021101221,5530,4,3,2.7,2,8,-22,,6,6,8,8,434,12,55,42.9,01:26.6,2024/4/25,201,8,2,晴,1,重,3,差し,16,17,19.667,19,20.2,0.1,0.1,0.133,0.2,0.22,0.375
240425D02,5,240425D02,2021100946,a0395,5,4,2.6,1,1,11,,4,4,6,5,453,0,55,40.6,0:01:24,2024/4/25,201,8,2,晴,1,重,3,追込,5,7.5,14.333,12.5,11.6,0.6,0.45,0.433,0.475,0.42,0.3
240425D02,6,240425D02,2021100656,5639,6,3,69.4,8,7,-19,,5,5,7,7,410,-2,54,43.1,01:26.4,2024/4/25,201,8,2,晴,1,重,3,差し,-22,-22,-15.667,-9.75,-9,0.3,0.25,0.367,0.35,0.36,0.382
240425D02,7,240425D02,2021100668,a0514,7,3,39.2,6,6,-13,,8,8,4,6,396,3,53,42.3,01:25.9,2024/4/25,201,8,2,晴,1,重,3,差し,-5,-9,-8.667,-9.25,-10.4,0.3,0.2,0.167,0.175,0.14,0.205
240425D02,8,240425D02,2021107072,5580,8,3,4.7,3,5,-5,,7,7,5,4,419,-4,55,41.7,01:25.3,2024/4/25,201,8,2,晴,1,重,3,差し,9,-1,7.333,8.75,6.6,0.5,0.35,0.333,0.3,0.26,0.419
240425D03,1,240425D03,2018102165,5530,1,4,48.7,8,7,-9,,8,8,8,8,480,-6,54,41.1,01:38.1,2024/4/25,202,8,3,晴,1,重,3,追込,2,0.5,0,2,3.6,0.1,0.05,0.133,0.175,0.2,0.244
240425D03,2,240425D03,2019103672,5639,2,2,1.7,1,1,28,,1,1,1,1,460,4,54,42.2,01:34.8,2024/4/25,202,8,3,晴,1,重,3,先行,4,8,8.667,14,16,0.3,0.25,0.333,0.325,0.36,0.543
240425D03,3,240425D03,2019100942,5667,3,3,22.6,6,4,12,,6,6,6,6,535,-5,53,41.8,01:36.2,2024/4/25,202,8,3,晴,1,重,3,差し,-3,-3.5,-2.667,-2.5,-0.4,0.3,,,,,0.372
240425D03,4,240425D03,2019102401,5597,4,3,20.6,5,3,19,,4,5,5,4,474,-6,56,41.7,01:35.6,2024/4/25,202,8,3,晴,1,重,3,差し,-12,-4.5,3.667,2.25,4.6,0.1,0.3,0.4,0.35,0.34,0.435
240425D03,5,240425D03,2017106324,5364,5,3,8.2,4,6,1,,3,3,4,5,439,1,54,44.2,01:37.2,2024/4/25,202,8,3,晴,1,重,3,差し,16,11.5,12,8.5,6.2,0,0.2,0.233,0.25,0.22,0.411
240425D03,6,240425D03,2019101252,a0395,6,3,3.7,2,5,12,,5,4,3,3,421,3,54,42.9,01:36.2,2024/4/25,202,8,3,晴,1,重,3,差し,12,7.5,9,10,11.4,0.6,0.5,0.433,0.475,0.44,0.418
240425D03,7,240425D03,2019105036,a0573,7,4,6.8,3,2,20,,2,2,2,2,481,2,52,42.8,01:35.5,2024/4/25,202,8,3,晴,1,重,3,追込,14,12.5,12.667,12.5,17,0.2,,,,,0.181
240425D03,8,240425D03,2020103192,5616,8,4,40.3,7,8,-10,,7,7,7,7,536,6,54,42.4,01:38.2,2024/4/25,202,8,3,晴,1,重,3,追込,-15,-11,-3.333,0,2,0.5,0.35,0.3,0.3,0.28,0.19
240425D06,1,240425D06,2017103980,5405,1,3,35.5,7,7,11,,3,3,4,4,486,10,54,41.1,0:01:36,2024/4/25,202,8,6,晴,1,重,3,差し,26,19.5,15.667,12,13.2,0.2,0.15,0.133,0.125,0.12,0.442
240425D06,2,240425D06,2020100565,5390,2,3,1.5,1,3,15,,1,1,2,2,465,-2,56,41.1,01:35.7,2024/4/25,202,8,6,晴,1,重,3,差し,31,24,19,16.5,13.4,0.6,0.65,0.633,0.575,0.52,0.424
240425D06,3,240425D06,2020103982,5567,3,4,19.5,6,4,15,,6,6,6,5,408,3,54,40.5,01:35.7,2024/4/25,202,8,6,晴,1,重,3,追込,23,23.5,22.333,21.75,19.4,0.3,0.25,0.3,0.325,0.32,0.22
240425D06,4,240425D06,2018106024,5576,4,3,8.1,4,2,15,,2,2,1,1,454,-4,56,41.1,01:35.7,2024/4/25,202,8,6,晴,1,重,3,差し,31,24.5,17,12.25,16.6,0.3,0.2,0.2,0.2,0.16,0.435
240425D06,5,240425D06,2016101672,a0575,5,4,14.2,5,6,13,,8,8,8,7,515,0,53,40.3,01:35.9,2024/4/25,202,8,6,晴,1,重,3,追込,7,12,13.333,16.25,21.4,0,,,,,0.272
240425D06,6,240425D06,2018106115,5581,6,3,5.9,2,1,18,,4,4,3,3,445,-3,54,40.7,01:35.4,2024/4/25,202,8,6,晴,1,重,3,差し,23,24.5,17.667,18.75,18,0.4,0.35,0.4,0.375,0.32,0.418
240425D06,7,240425D06,2015104174,5522,7,4,6.6,3,8,2,,7,7,7,7,455,-22,56,41.5,01:36.8,2024/4/25,202,8,6,晴,1,重,3,追込,38,36,32,28.75,26.4,0.3,0.25,0.333,0.3,0.28,0.181
240425D06,8,240425D06,2019102152,a01d8,8,4,47.7,8,5,15,,5,5,5,6,456,4,56,40.7,01:35.7,2024/4/25,202,8,6,晴,1,重,3,追込,11,6,10.333,12.25,12.8,0.2,0.15,0.133,0.125,0.1,0.19
240425D09,1,240425D09,2020103874,5616,1,3,12.7,5,5,30,,6,6,6,6,465,-3,54,40.6,01:34.2,2024/4/25,202,8,9,晴,1,稍,2,差し,19,26,27.333,30.5,31.2,0.4,0.35,0.267,0.3,0.28,0.442
240425D09,2,240425D09,2018100454,5544,2,3,7.4,4,6,26,,3,3,4,5,446,-2,54,41.8,01:34.5,2024/4/25,202,8,9,晴,1,稍,2,差し,37,34,33.333,37.75,38.2,0.1,0.2,0.233,0.225,0.18,0.424
240425D09,3,240425D09,2016110117,a0259,3,4,155.1,7,7,21,,5,5,5,7,491,2,56,41.9,0:01:35,2024/4/25,202,8,9,晴,1,稍,2,追込,13,12.5,14.333,17.5,18.2,0.1,0.1,0.067,0.1,0.08,0.22
240425D09,4,240425D09,2020104692,5639,4,3,4.5,3,2,45,,1,1,1,2,450,-3,56,40.7,01:32.8,2024/4/25,202,8,9,晴,1,稍,2,差し,20,24,31.667,32.75,31.2,0.5,0.45,0.367,0.375,0.42,0.435
240425D09,5,240425D09,2020104624,a01d8,5,3,222.8,8,8,-7,,8,8,8,8,482,7,56,42.7,01:37.5,2024/4/25,202,8,9,晴,1,稍,2,差し,-10,-9,-2.333,-0.25,0.4,0.2,0.15,0.133,0.1,0.1,0.411
240425D09,6,240425D09,2018103775,5405,6,4,50,6,4,37,,7,7,7,4,453,-7,54,39.6,01:33.5,2024/4/25,202,8,9,晴,1,稍,2,追込,29,28,30,31,34.2,0.2,0.15,0.1,0.125,0.12,0.235
240425D09,7,240425D09,2020105591,5545,7,3,2.1,1,3,44,,4,4,3,3,487,5,56,39.9,01:32.9,2024/4/25,202,8,9,晴,1,稍,2,差し,46,47.5,42.667,41.25,41.8,0.2,0.45,0.367,0.375,0.38,0.431
240425D09,8,240425D09,2020105417,5597,8,3,3.1,2,1,50,,2,2,2,1,440,0,56,40.2,01:32.4,2024/4/25,202,8,9,晴,1,稍,2,差し,27,23,31.333,32.75,35,0.1,0.35,0.4,0.375,0.36,0.369
240425D10,1,240425D10,2018106296,5567,1,3,149.7,8,8,8,,3,3,5,8,468,3,56,44.3,01:36.1,2024/4/25,202,8,10,晴,1,稍,2,差し,4,10.5,22.333,27.5,29.6,0.3,0.25,0.267,0.325,0.32,0.442
240425D10,2,240425D10,2018102239,a0395,2,3,33.6,6,4,42,,8,8,6,5,522,-1,57,40.2,01:33.1,2024/4/25,202,8,10,晴,1,稍,2,差し,37,39.5,37.667,36.75,37.4,0.5,0.45,0.4,0.45,0.44,0.424
240425D10,3,240425D10,2018110046,5474,3,3,58.3,7,3,43,,6,7,8,7,508,-1,56,40.2,0:01:33,2024/4/25,202,8,10,晴,1,稍,2,差し,35,35.5,36.667,40.25,41.4,0.2,0.15,0.233,0.175,0.2,0.372
240425D10,4,240425D10,2020109126,815,4,2,8.1,4,5,41,,2,2,2,3,500,-8,56,41.4,01:33.2,2024/4/25,202,8,10,晴,1,稍,2,先行,43,42,44,43.5,39.8,0.7,0.45,0.467,0.4,0.38,0.565
240425D10,5,240425D10,2019103403,5364,5,3,2.2,1,6,38,,6,5,4,4,466,-1,54,41,01:33.4,2024/4/25,202,8,10,晴,1,稍,2,差し,59,50,49.333,48.5,46.8,0,0.15,0.2,0.225,0.22,0.411
240425D10,6,240425D10,2020100800,5390,6,3,2.4,2,1,51,,4,4,2,2,452,8,56,40,01:32.3,2024/4/25,202,8,10,晴,1,稍,2,差し,46,47.5,49,50.5,48.8,0.7,0.65,0.667,0.65,0.58,0.418
240425D10,7,240425D10,2020105612,5597,7,3,28.4,5,7,36,,5,6,7,6,487,-1,56,41.1,01:33.6,2024/4/25,202,8,10,晴,1,稍,2,差し,30,35,31,31.5,29,0.2,0.4,0.433,0.4,0.36,0.431
240425D10,8,240425D10,2020104351,5616,8,2,4.9,3,2,47,,1,1,1,1,453,4,52,41,01:32.6,2024/4/25,202,8,10,晴,1,稍,2,先行,41,49,47.667,44.5,42.8,0.4,0.35,0.267,0.275,0.28,0.561
240428C01,1,240428C01,2021101328,a02f8,1,3,20.6,6,8,-20,,4,4,4,6,434,0,54,43.8,01:37.1,2024/4/28,502,8,1,晴,1,不,4,差し,-4,-10.5,-15.667,-10,-15,0.5,0.6,0.533,0.525,0.46,0.436
240428C01,2,240428C01,2021109046,5536,2,3,8.3,4,7,-10,,2,2,3,3,467,4,56,43.7,01:36.2,2024/4/28,502,8,1,晴,1,不,4,差し,10,-11.5,-12.333,-17.75,-28.2,0.6,0.65,0.567,0.55,0.54,0.438
240428C01,3,240428C01,2021101581,5496,3,4,56.6,8,6,-6,,8,8,8,8,523,3,54,41.7,01:35.9,2024/4/28,502,8,1,晴,1,不,4,追込,-20,-16.5,-24,-20.75,-17.4,0.1,0.15,0.133,0.15,0.2,0.222
240428C01,4,240428C01,2021106908,a0256,4,3,18.6,5,5,-4,,6,6,7,7,455,-2,54,42.2,01:35.7,2024/4/28,502,8,1,晴,1,不,4,差し,-8,-1.5,-6.667,-3,-11.8,0,0.15,0.133,0.15,0.16,0.364
240428C01,5,240428C01,2021105617,a03e2,5,3,2.7,2,2,8,,3,3,2,2,455,-2,54,42.2,01:34.6,2024/4/28,502,8,1,晴,1,不,4,差し,-3,2,-3.667,-0.25,2.8,0.5,0.35,0.333,0.325,0.32,0.381
240428C01,6,240428C01,2021100634,a0258,6,3,30.5,7,3,6,,7,7,6,4,461,0,56,41.4,01:34.8,2024/4/28,502,8,1,晴,1,不,4,差し,-2,-1,-9.333,-8,-8.8,0.2,0.15,0.2,0.225,0.22,0.377
240428C01,7,240428C01,2021106260,5572,7,3,4.4,3,4,2,,5,5,5,5,444,-1,56,41.7,01:35.1,2024/4/28,502,8,1,晴,1,不,4,差し,17,9.5,5.333,6,7.4,0.1,0.15,0.3,0.3,0.24,0.442
240428C01,8,240428C01,2021102438,a02da,8,3,2.5,1,1,16,,1,1,1,1,431,-2,56,41.6,01:33.9,2024/4/28,502,8,1,晴,1,不,4,差し,14,6.5,8.333,6.5,2.4,0.3,0.3,0.267,0.3,0.28,0.434
240428C03,1,240428C03,2021100102,5496,1,2,29.1,5,6,18,,1,1,1,3,433,0,54,42.2,01:33.7,2024/4/28,502,8,3,晴,1,不,4,先行,17,22,16.667,13.25,3.8,0.1,0.15,0.133,0.15,0.18,0.576
240428C03,2,240428C03,2021106462,5564,2,4,65.6,8,7,7,,6,6,7,7,434,1,54,42.2,01:34.7,2024/4/28,502,8,3,晴,1,不,4,追込,19,18.5,17.333,20.5,19,0.2,0.2,0.167,0.175,0.18,0.224
240428C03,3,240428C03,2021104078,5572,3,3,2.2,2,1,38,,4,4,4,1,458,0,56,39.8,01:31.9,2024/4/28,502,8,3,晴,1,不,4,差し,34,32,26,25.25,18.2,0.1,0.1,0.267,0.3,0.24,0.377
240428C03,4,240428C03,2021106422,a03e2,4,1,11.5,4,5,18,,2,2,2,4,482,2,56,42.1,01:33.7,2024/4/28,502,8,3,晴,1,不,4,逃げ,-13,-1.5,6,8,4.2,0.6,0.4,0.333,0.35,0.34,0.294
240428C03,5,240428C03,2021101255,a02f8,5,4,9.4,3,3,20,,5,5,6,6,467,-2,56,41.2,01:33.5,2024/4/28,502,8,3,晴,1,不,4,追込,37,19.5,14.333,14.5,12.8,0.4,0.6,0.5,0.5,0.46,0.233
240428C03,6,240428C03,2021104331,a01bb,6,3,1.9,1,2,33,,7,7,5,2,446,1,56,40.1,01:32.4,2024/4/28,502,8,3,晴,1,不,4,差し,37,33,22.667,20.25,17.4,0.4,0.25,0.333,0.3,0.36,0.377
240428C03,7,240428C03,2021104019,a0258,7,3,45.4,7,8,-2,,8,8,8,8,443,27,54,42.8,01:35.5,2024/4/28,502,8,3,晴,1,不,4,差し,15,7,2,5.5,3.2,0.2,0.15,0.167,0.225,0.24,0.442
240428C03,8,240428C03,2021106232,a0270,8,3,41.1,6,4,19,,3,3,3,5,455,4,56,41.9,01:33.6,2024/4/28,502,8,3,晴,1,不,4,差し,-1,3,8.333,8.25,6.8,0.1,0.2,0.2,0.2,0.18,0.434
240428C04,1,240428C04,2020104955,5536,1,1,31.7,4,6,10,,3,3,4,3,436,-4,56,42.4,01:34.4,2024/4/28,502,8,4,晴,1,不,4,逃げ,21,21.5,21.333,19,18.4,0.5,0.6,0.567,0.55,0.52,0.333
240428C04,2,240428C04,2020100749,5640,2,3,3.5,2,3,29,,5,5,5,4,521,2,56,40.4,01:32.7,2024/4/28,502,8,4,晴,1,不,4,差し,45,43,39.333,28,23.8,0.7,0.65,0.667,0.7,0.64,0.438
240428C04,3,240428C04,2021105325,a01bb,3,3,50.1,5,4,20,,8,8,8,6,454,2,56,40.4,01:33.5,2024/4/28,502,8,4,晴,1,不,4,差し,21,23.5,24.667,29.5,33.8,0.5,0.3,0.333,0.325,0.38,0.377
240428C04,4,240428C04,2018104409,5564,4,3,280.8,7,7,5,,2,2,2,5,470,-3,56,43,01:34.9,2024/4/28,502,8,4,晴,1,不,4,差し,-16,-9.5,-10,-4,-2.8,0.2,0.15,0.167,0.175,0.18,0.364
240428C04,5,240428C04,2009105196,a0515,5,4,287.1,8,5,17,,7,7,6,7,483,1,53,41,01:33.8,2024/4/28,502,8,4,晴,1,不,4,追込,-1,8,9.667,6.25,7,0.1,0.2,0.133,0.125,0.18,0.233
240428C04,6,240428C04,2017101674,a03e2,6,2,5.1,3,2,53,,4,4,3,2,487,10,56,38.7,01:30.6,2024/4/28,502,8,4,晴,1,不,4,先行,45,52.5,45.667,48.25,46,0.5,0.4,0.333,0.325,0.34,0.562
240428C04,7,240428C04,2016106484,a0577,7,3,181.2,6,8,-1,,6,6,7,8,491,-5,51,42.5,01:35.4,2024/4/28,502,8,4,晴,1,不,4,差し,12,2,8.333,6.25,8,0.2,0.1,0.067,,,0.442
