レースID,頭数,競馬場,グラウンド,距離,馬番,単勝人気,展開予想,直近タイム指数平均1,差_直近タイム指数平均1_レース平均値,騎手複勝率,条件複勝率1,条件複勝率2,条件複勝率4,条件優勝率1,着番,着番カテゴリ,タイム指数,差_タイム指数_直近ベストタイム指数平均1
241110Z06,8,金沢,ダ,1500,6,4,差し,19,-0.479167875,0.433600713,0.318060328,3.63E-01,1.25E-01,1.23E-01,3,カテゴリ2,35,16
241110Z06,8,金沢,ダ,1500,7,3,差し,33.66667,14.18750213,0.466070703,0.322116955,0.3625791,1.25E-01,1.17E-01,4,カテゴリ3,34,0.33333
241110Z06,8,金沢,ダ,1500,8,6,差し,23.66667,4.187502125,0.240740741,3.44E-01,0.3625791,1.25E-01,1.41E-01,6,カテゴリ3,28,4.33333
241110Z07,8,金沢,ダ,1400,1,8,差し,7,-6.4583325,0.364767255,3.08E-01,0.369052187,8.87E-02,1.17E-01,8,カテゴリ3,-5,-12
241110Z07,8,金沢,ダ,1400,2,6,差し,22,8.5416675,0.121986852,0.341474245,0.369052187,8.87E-02,0.11838565,6,カテゴリ3,17,-5
241110Z07,8,金沢,ダ,1400,3,3,差し,18,4.5416675,4.25E-01,0.34991119,0.369052187,8.87E-02,1.13E-01,2,カテゴリ2,35,17
241110Z07,8,金沢,ダ,1400,4,7,先行,4,-9.4583325,0.32642487,0.339698046,0.50026001,2.34E-01,1.80E-01,7,カテゴリ3,15,11
241110Z07,8,金沢,ダ,1400,5,1,先行,23.33333,9.8749975,0.466070703,0.345971564,0.50026001,2.34E-01,1.78E-01,1,カテゴリ1,36,12.66667
241110Z07,8,金沢,ダ,1400,6,4,差し,8.666667,-4.7916655,0.433600713,0.341214839,0.369052187,8.87E-02,1.23E-01,4,カテゴリ3,24,15.333333
241110Z07,8,金沢,ダ,1400,7,2,差し,18.33333,4.8749975,0.344506518,0.320728291,0.369052187,8.87E-02,0.117273126,3,カテゴリ2,29,10.66667
241110Z07,8,金沢,ダ,1400,8,5,追込,6.333333,-7.1249995,0.240740741,0.318562874,0.231888798,8.87E-02,9.63E-02,5,カテゴリ3,21,14.666667
241110C08,8,高知,ダ,1600,1,8,追込,31.33333,-14.45833625,3.27E-01,0.348692403,0.221871714,1.11E-01,8.05E-02,5,カテゴリ3,40,8.66667
241110C08,8,高知,ダ,1600,2,1,差し,62.33333,16.54166375,0.551633298,0.352428394,0.352392947,1.11E-01,1.18E-01,1,カテゴリ1,57,-5.33333
241110C08,8,高知,ダ,1600,3,7,差し,36.66667,-9.12499625,0.20686901,0.337484433,0.352392947,1.11E-01,1.13E-01,7,カテゴリ3,39,2.33333
241110C08,8,高知,ダ,1600,4,6,追込,42.66667,-3.12499625,0.285714286,0.310087173,0.221871714,1.11E-01,1.01E-01,6,カテゴリ3,39,-3.66667
241110C08,8,高知,ダ,1600,5,2,逃げ,57.33333,11.54166375,0.497257053,0.347447073,0.40397351,1.67E-01,2.04E-01,2,カテゴリ2,55,-2.33333
241110C08,8,高知,ダ,1600,6,5,追込,41,-4.79166625,0.353751914,0.313447927,0.221871714,1.11E-01,9.48E-02,3,カテゴリ2,44,3
241110C08,8,高知,ダ,1600,7,4,逃げ,50.33333,4.54166375,0.3265447,0.293913043,0.40397351,1.67E-01,2.34E-01,8,カテゴリ3,31,-19.33333
241110C08,8,高知,ダ,1600,8,3,差し,44.66667,-1.12499625,0.239735099,0.300542215,0.352392947,1.11E-01,1.41E-01,4,カテゴリ3,43,-1.66667
241110C09,8,高知,ダ,1600,1,3,追込,60.33333,11.08333125,0.277826855,0.348692403,0.221871714,1.11E-01,8.05E-02,1,カテゴリ1,52,-8.33333
241110C09,8,高知,ダ,1600,2,7,追込,44.33333,-4.91666875,3.15E-01,0.352428394,0.221871714,1.11E-01,8.21E-02,6,カテゴリ3,33,-11.33333
241110C09,8,高知,ダ,1600,3,4,先行,43.66667,-5.58332875,0.353751914,0.337484433,0.408713693,1.67E-01,1.77E-01,4,カテゴリ3,39,-4.66667
241110C09,8,高知,ダ,1600,4,2,逃げ,64.66666,15.41666125,0.285714286,0.310087173,0.40397351,1.67E-01,1.92E-01,3,カテゴリ2,43,-21.66666
241110C09,8,高知,ダ,1600,5,5,差し,51,1.75000125,0.451054852,0.347447073,0.352392947,1.11E-01,1.29E-01,7,カテゴリ3,21,-30
241110C09,8,高知,ダ,1600,6,1,差し,59,9.75000125,0.497257053,0.313447927,0.352392947,1.11E-01,1.23E-01,2,カテゴリ2,51,-8
241110C09,8,高知,ダ,1600,7,6,追込,34.66667,-14.58332875,0.314887365,0.293913043,0.221871714,1.11E-01,9.24E-02,8,カテゴリ3,19,-15.66667
241110C09,8,高知,ダ,1600,8,8,差し,36.33333,-12.91666875,0.154181185,0.300542215,0.352392947,1.11E-01,1.41E-01,5,カテゴリ3,39,2.66667
241112R01,8,盛岡,ダ,1400,1,7,差し,5.333333,-14.41666863,0.225611359,0.31916996,0.305121844,1.15E-01,1.17E-01,6,カテゴリ3,15,9.666667
241112R01,8,盛岡,ダ,1400,2,6,差し,16.66667,-3.083331625,0.194384449,0.299407115,0.305121844,1.15E-01,1.18E-01,8,カテゴリ3,1,-15.66667
241112R01,8,盛岡,ダ,1400,3,1,差し,36.33333,16.58332838,0.238244514,0.34122288,0.305121844,0.115288221,0.113173787,5,カテゴリ3,22,-14.33333
241112R01,8,盛岡,ダ,1400,4,8,差し,-1,-20.75000163,0.247455944,0.319526627,0.305121844,1.15E-01,1.17E-01,7,カテゴリ3,5,6
241112R01,8,盛岡,ダ,1400,5,2,差し,27.66667,7.916668375,0.388773389,0.329422383,0.305121844,1.15E-01,1.29E-01,3,カテゴリ2,31,3.33333
241112R01,8,盛岡,ダ,1400,6,5,差し,21.66667,1.916668375,0.30958013,0.323151125,0.305121844,1.15E-01,1.23E-01,4,カテゴリ3,22,0.33333
241112R01,8,盛岡,ダ,1400,7,4,差し,23.66667,3.916668375,0.361953314,0.313888889,0.305121844,1.15E-01,1.17E-01,1,カテゴリ1,38,14.33333
241112R01,8,盛岡,ダ,1400,8,3,先行,27.66667,7.916668375,4.08E-01,0.32410321,0.410199557,1.93E-01,1.96E-01,2,カテゴリ2,37,9.33333
241112R03,8,盛岡,ダ,1400,1,6,差し,11.33333,-5.791669625,0.225611359,0.31916996,0.305121844,1.25E-01,1.17E-01,4,カテゴリ3,27,15.66667
241112R03,8,盛岡,ダ,1400,2,5,差し,-2.333333,-19.45833263,0.279927993,0.299407115,0.305121844,1.25E-01,1.18E-01,8,カテゴリ3,-1,1.333333
241112R03,8,盛岡,ダ,1400,3,1,差し,34.66667,17.54167038,0.456126271,0.34122288,0.305121844,1.25E-01,1.13E-01,1,カテゴリ1,36,1.33333
241112R03,8,盛岡,ダ,1400,4,7,差し,10.33333,-6.791669625,0.218616567,0.319526627,0.305121844,1.25E-01,1.17E-01,2,カテゴリ2,35,24.66667
241112R03,8,盛岡,ダ,1400,5,4,差し,28,10.87500038,0.251652502,0.329422383,0.305121844,1.25E-01,1.29E-01,5,カテゴリ3,22,-6
241112R03,8,盛岡,ダ,1400,6,2,差し,32,14.87500038,0.361953314,0.323151125,0.305121844,1.25E-01,1.23E-01,3,カテゴリ2,28,-4
241112R03,8,盛岡,ダ,1400,7,3,差し,25,7.875000375,0.225949879,0.313888889,0.305121844,1.25E-01,1.17E-01,7,カテゴリ3,12,-13
241112R03,8,盛岡,ダ,1400,8,8,差し,-2,-19.12499963,0.27582017,0.32410321,0.305121844,1.25E-01,1.41E-01,6,カテゴリ3,14,16
241112Z09,8,金沢,ダ,1500,1,6,追込,13.66667,1.708336625,0.238594891,0.301097973,0.22723824,9.24E-02,8.05E-02,4,カテゴリ3,23,9.33333
241112Z09,8,金沢,ダ,1500,2,3,先行,13,1.041666625,0.121986852,0.324746622,0.445573909,2.23E-01,1.73E-01,5,カテゴリ3,10,-3
241112Z09,8,金沢,ダ,1500,3,5,差し,25.66667,13.70833663,0.425389755,0.325591216,0.3625791,9.24E-02,1.13E-01,3,カテゴリ2,27,1.33333
241112Z09,8,金沢,ダ,1500,4,4,差し,5.666667,-6.291666375,0.344506518,0.350929054,0.3625791,9.24E-02,1.17E-01,8,カテゴリ3,-3,-8.666667
241112Z09,8,金沢,ダ,1500,5,2,先行,14,2.041666625,0.270018622,3.62E-01,0.445573909,2.23E-01,1.78E-01,1,カテゴリ1,44,30
241112Z09,8,金沢,ダ,1500,6,7,差し,-13.66667,-25.62500338,0.186579378,0.318060328,0.3625791,9.24E-02,1.23E-01,6,カテゴリ3,0,13.66667
241112Z09,8,金沢,ダ,1500,7,1,差し,45.33333,33.37499663,0.433600713,0.322116955,0.3625791,9.24E-02,1.17E-01,2,カテゴリ2,39,-6.33333
241112Z09,8,金沢,ダ,1500,8,7,追込,-8,-19.95833338,0.32642487,0.343918344,0.22723824,9.24E-02,9.63E-02,7,カテゴリ3,-1,7
241114D09,8,園田,ダ,1870,1,2,追込,34.66667,10.0625025,0.355586463,0.35971223,0.19754977,1.25E-01,8.05E-02,1,カテゴリ1,32,-2.66667
241114D09,8,園田,ダ,1870,2,7,追込,2.5,-22.1041675,2.50E-01,0.341726619,0.19754977,1.25E-01,8.21E-02,8,カテゴリ3,5,2.5
241114D09,8,園田,ダ,1870,3,6,差し,14,-10.6041675,0.296483826,0.366906475,3.58E-01,1.25E-01,1.13E-01,6,カテゴリ3,18,4
241114D09,8,園田,ダ,1870,4,8,追込,11.33333,-13.2708375,0.238403452,0.352517986,0.19754977,1.25E-01,1.01E-01,7,カテゴリ3,13,1.66667
241114D09,8,園田,ダ,1870,5,4,差し,27.66667,3.0625025,0.450346921,0.294117647,0.357816712,1.25E-01,1.29E-01,4,カテゴリ3,27,-0.66667
241114D09,8,園田,ダ,1870,6,1,差し,43,18.3958325,5.84E-01,0.32231405,0.357816712,1.25E-01,1.23E-01,2,カテゴリ2,31,-12
241114D09,8,園田,ダ,1870,7,5,追込,29.66667,5.0625025,0.226122449,0.27688172,0.19754977,1.25E-01,9.24E-02,3,カテゴリ2,29,-0.66667
241114D09,8,園田,ダ,1870,8,3,差し,34,9.3958325,2.31E-01,2.90E-01,0.357816712,1.25E-01,1.41E-01,5,カテゴリ3,25,-9
241115M12,8,笠松,ダ,1400,1,6,差し,44,4.25,0.250499002,3.16E-01,0.383202547,1.25E-01,1.17E-01,6,カテゴリ3,39,-5
241115M12,8,笠松,ダ,1400,2,4,差し,41.33333,1.58333,0.3387755,0.328320091,0.383202547,1.25E-01,1.18E-01,4,カテゴリ3,43,1.66667
241115M12,8,笠松,ダ,1400,3,3,差し,40.66667,0.91667,0.33877551,3.47E-01,0.383202547,1.25E-01,1.13E-01,2,カテゴリ2,48,7.33333
241115M12,8,笠松,ダ,1400,4,7,差し,36.33333,-3.41667,0.342162162,0.345346198,0.383202547,1.25E-01,1.17E-01,3,カテゴリ2,46,9.66667
241115M12,8,笠松,ダ,1400,5,5,追込,37,-2.75,0.260495156,0.359923768,0.226287263,1.25E-01,1.01E-01,7,カテゴリ3,33,-4
241115M12,8,笠松,ダ,1400,6,2,差し,48.66667,8.91667,0.494038748,0.349865229,0.383202547,1.25E-01,1.23E-01,1,カテゴリ1,50,1.33333
241115M12,8,笠松,ダ,1400,7,8,差し,25.33333,-14.41667,2.42E-02,0.344083527,0.383202547,1.25E-01,1.17E-01,8,カテゴリ3,16,-9.33333
241115M12,8,笠松,ダ,1400,8,1,差し,44.66667,4.91667,0.436926606,0.35521405,0.383202547,1.25E-01,1.41E-01,5,カテゴリ3,42,-2.66667
241117Z01,8,金沢,ダ,1400,1,7,差し,24,-0.833335,0.238594891,0.308170515,0.369052187,1.25E-01,1.17E-01,4,カテゴリ3,27,3
241117Z01,8,金沢,ダ,1400,2,2,差し,23.66667,-1.166665,0.425389755,0.341474245,0.369052187,1.25E-01,1.18E-01,2,カテゴリ2,37,13.33333
241117Z01,8,金沢,ダ,1400,3,4,追込,25.66667,0.833335,0.186579378,3.50E-01,2.32E-01,1.25E-01,8.31E-02,5,カテゴリ3,22,-3.66667
241117Z01,8,金沢,ダ,1400,4,5,差し,23.66667,-1.166665,0.207631874,3.40E-01,3.69E-01,1.25E-01,1.17E-01,3,カテゴリ2,29,5.33333
241117Z01,8,金沢,ダ,1400,5,6,差し,19,-5.833335,0.32642487,0.345971564,0.369052187,0.125,0.129018054,1,カテゴリ1,38,19
241117Z01,8,金沢,ダ,1400,6,8,追込,23.66667,-1.166665,0.294014085,0.341214839,0.231888798,0.125,9.48E-02,7,カテゴリ3,15,-8.66667
241117Z01,8,金沢,ダ,1400,7,1,差し,32,7.166665,0.466070703,0.320728291,0.369052187,1.25E-01,1.17E-01,8,カテゴリ3,-5,-37
241117Z01,8,金沢,ダ,1400,8,3,差し,27,2.166665,0.496338487,0.318562874,0.369052187,1.25E-01,1.41E-01,6,カテゴリ3,19,-8
241117Z06,8,金沢,ダ,1400,1,5,差し,2.666667,-0.333333875,0.32642487,0.308170515,0.369052187,1.08E-01,1.17E-01,6,カテゴリ3,13,10.333333
241117Z06,8,金沢,ダ,1400,2,3,追込,9,5.999999125,0.240740741,0.341474245,0.231888798,1.08E-01,8.21E-02,4,カテゴリ3,16,7
241117Z06,8,金沢,ダ,1400,3,4,差し,6.333333,3.333332125,0.425389755,0.34991119,0.369052187,1.08E-01,1.13E-01,3,カテゴリ2,19,12.666667
241117Z06,8,金沢,ダ,1400,4,6,差し,1,-2.000000875,0.466070703,0.339698046,0.369052187,1.08E-01,1.17E-01,5,カテゴリ3,13,12
241117Z06,8,金沢,ダ,1400,5,2,先行,4.666667,1.666666125,0.433600713,0.345971564,0.50026001,2.44E-01,1.78E-01,2,カテゴリ2,35,30.333333
241117Z06,8,金沢,ダ,1400,6,8,追込,-22.33333,-25.33333088,0.207631874,3.41E-01,0.231888798,1.08E-01,9.48E-02,8,カテゴリ3,-19,3.33333
241117Z06,8,金沢,ダ,1400,7,1,差し,37,33.99999913,0.497257053,0.320728291,0.369052187,1.08E-01,1.17E-01,1,カテゴリ1,43,6
241117Z06,8,金沢,ダ,1400,8,7,追込,-14.33333,-17.33333088,0.344506518,0.318562874,0.231888798,1.08E-01,9.63E-02,7,カテゴリ3,0,14.33333
241118Z01,8,金沢,ダ,1400,1,8,追込,23.33333,-0.166669625,1.22E-01,0.308170515,0.231888798,1.08E-01,8.05E-02,7,カテゴリ3,28,4.66667
241118Z01,8,金沢,ダ,1400,2,6,差し,27.66667,4.166670375,0.238594891,0.341474245,0.369052187,1.08E-01,1.18E-01,6,カテゴリ3,30,2.33333
241118Z01,8,金沢,ダ,1400,3,1,逃げ,6.666667,-16.83333263,0.207631874,0.34991119,0.462146893,2.44E-01,2.04E-01,1,カテゴリ1,39,32.333333
241118Z01,8,金沢,ダ,1400,4,7,追込,25.33333,1.833330375,0.240740741,0.339698046,0.231888798,1.08E-01,1.01E-01,8,カテゴリ3,9,-16.33333
241118Z01,8,金沢,ダ,1400,5,3,差し,17,-6.499999625,0.466070703,3.46E-01,0.369052187,1.08E-01,1.29E-01,2,カテゴリ2,37,20
241118Z01,8,金沢,ダ,1400,6,5,差し,28,4.500000375,0.186579378,3.41E-01,0.369052187,1.08E-01,1.23E-01,4,カテゴリ3,35,7
241118Z01,8,金沢,ダ,1400,7,4,差し,27.33333,3.833330375,0.270018622,3.21E-01,0.369052187,1.08E-01,1.17E-01,3,カテゴリ2,35,7.66667
241118Z01,8,金沢,ダ,1400,8,2,差し,32.66667,9.166670375,0.344506518,0.318562874,0.369052187,1.08E-01,1.41E-01,5,カテゴリ3,31,-1.66667
241118Z05,8,金沢,ダ,1400,1,6,差し,23,-9.25,0.433600713,0.308170515,0.369052187,8.87E-02,1.17E-01,3,カテゴリ2,38,15
241118Z05,8,金沢,ダ,1400,2,4,差し,29,-3.25,0.344506518,0.341474245,0.369052187,8.87E-02,1.18E-01,8,カテゴリ3,13,-16
241118Z05,8,金沢,ダ,1400,3,3,先行,36,3.75,0.425389755,0.34991119,0.50026001,2.34E-01,1.77E-01,1,カテゴリ1,40,4
241118Z05,8,金沢,ダ,1400,4,7,追込,30.33333,-1.91667,0.121986852,0.339698046,0.231888798,8.87E-02,1.01E-01,4,カテゴリ3,36,5.66667
241118Z05,8,金沢,ダ,1400,5,5,差し,33.66667,1.41667,0.294014085,0.345971564,0.369052187,8.87E-02,1.29E-01,7,カテゴリ3,14,-19.66667
241118Z05,8,金沢,ダ,1400,6,2,先行,34.33333,2.08333,0.28203724,3.41E-01,0.50026001,2.34E-01,2.08E-01,5,カテゴリ3,29,-5.33333
241118Z05,8,金沢,ダ,1400,7,8,差し,34.66667,2.41667,0.186579378,0.320728291,0.369052187,8.87E-02,1.17E-01,6,カテゴリ3,26,-8.66667
241118Z05,8,金沢,ダ,1400,8,1,差し,37,4.75,0.364767255,0.318562874,0.369052187,8.87E-02,1.41E-01,2,カテゴリ2,40,3
241118Z08,8,金沢,ダ,1400,1,2,差し,40.33333,7.5416625,0.294014085,0.308170515,0.369052187,8.87E-02,1.17E-01,1,カテゴリ1,48,7.66667
241118Z08,8,金沢,ダ,1400,2,3,差し,36.66667,3.8750025,0.364767255,0.341474245,0.369052187,8.87E-02,1.18E-01,8,カテゴリ3,22,-14.66667
241118Z08,8,金沢,ダ,1400,3,4,差し,37.66667,4.8750025,0.466070703,0.34991119,0.369052187,8.87E-02,1.13E-01,6,カテゴリ3,30,-7.66667
241118Z08,8,金沢,ダ,1400,4,7,先行,10.33333,-22.4583375,0.186579378,0.339698046,0.50026001,2.34E-01,1.80E-01,5,カテゴリ3,32,21.66667
241118Z08,8,金沢,ダ,1400,5,6,差し,30,-2.7916675,0.425389755,0.345971564,3.69E-01,8.87E-02,1.29E-01,7,カテゴリ3,26,-4
241118Z08,8,金沢,ダ,1400,6,1,差し,40.66667,7.8750025,0.496338487,0.341214839,0.369052187,8.87E-02,1.23E-01,2,カテゴリ2,45,4.33333
241118Z08,8,金沢,ダ,1400,7,8,追込,34.66667,1.8750025,0.240740741,3.21E-01,0.231888798,8.87E-02,9.24E-02,3,カテゴリ2,40,5.33333
241118Z08,8,金沢,ダ,1400,8,5,先行,32,-0.7916675,0.344506518,0.318562874,0.50026001,2.34E-01,1.96E-01,4,カテゴリ3,38,6
241118M04,8,笠松,ダ,1600,1,8,追込,6,-4.916667875,2.42E-02,0.306317044,0.216161616,1.25E-01,8.05E-02,5,カテゴリ3,16,10
241118M04,8,笠松,ダ,1600,2,6,追込,6.333333,-4.583334875,0.356210526,0.31466031,0.216161616,1.25E-01,8.21E-02,8,カテゴリ3,3,-3.333333
241118M04,8,笠松,ダ,1600,3,7,差し,15.33333,4.416662125,0.250499002,0.339690107,0.380526919,1.25E-01,1.13E-01,6,カテゴリ3,13,-2.33333
241118M04,8,笠松,ダ,1600,4,3,追込,20.66667,9.750002125,0.330605565,0.371871275,0.216161616,1.25E-01,1.01E-01,1,カテゴリ1,35,14.33333
241118M04,8,笠松,ダ,1600,5,1,追込,19.66667,8.750002125,0.2831036,0.330154946,0.216161616,0.125,0.100836987,2,カテゴリ2,25,5.33333
241118M04,8,笠松,ダ,1600,6,2,追込,-12.33333,-23.24999788,0.283103655,0.373944511,0.216161616,1.25E-01,9.48E-02,4,カテゴリ3,18,30.33333
241118M04,8,笠松,ダ,1600,7,4,追込,17,6.083332125,0.373366521,0.357699805,0.216161616,1.25E-01,9.24E-02,3,カテゴリ2,21,4
241118M04,8,笠松,ダ,1600,8,5,差し,14.66667,3.750002125,0.214605067,0.36130742,0.380526919,1.25E-01,1.41E-01,7,カテゴリ3,5,-9.66667
241119Z01,8,金沢,ダ,1400,1,4,追込,-10,-16.33333413,0.28203724,0.308170515,0.231888798,0.125,8.05E-02,1,カテゴリ1,39,49
241119Z01,8,金沢,ダ,1400,2,7,追込,9.333333,2.999998875,0.121986852,0.341474245,0.231888798,1.25E-01,8.21E-02,3,カテゴリ2,38,28.666667
241119Z01,8,金沢,ダ,1400,3,6,追込,15.33333,8.999995875,0.240740741,0.34991119,0.231888798,0.125,8.31E-02,5,カテゴリ3,26,10.66667
241119Z01,8,金沢,ダ,1400,4,1,差し,14.66667,8.333335875,0.207631874,0.339698046,0.369052187,1.25E-01,1.17E-01,2,カテゴリ2,39,24.33333
241119Z01,8,金沢,ダ,1400,5,8,追込,-4,-10.33333413,0.270018622,0.345971564,0.231888798,1.25E-01,1.01E-01,6,カテゴリ3,16,20
241119Z01,8,金沢,ダ,1400,6,5,追込,-1,-7.333334125,0.186579378,0.341214839,0.231888798,1.25E-01,9.48E-02,7,カテゴリ3,14,15
241119Z01,8,金沢,ダ,1400,7,3,追込,10.66667,4.333335875,0.238594891,3.21E-01,0.231888798,1.25E-01,9.24E-02,4,カテゴリ3,30,19.33333
241119Z01,8,金沢,ダ,1400,8,2,差し,15.66667,9.333335875,0.364767255,0.318562874,0.369052187,1.25E-01,1.41E-01,8,カテゴリ3,13,-2.66667
241119Z03,8,金沢,ダ,1400,1,1,追込,17.66667,4.125002875,0.364767255,0.308170515,0.231888798,1.08E-01,8.05E-02,2,カテゴリ2,39,21.33333
241119Z03,8,金沢,ダ,1400,2,8,追込,13,-0.541667125,0.121986852,0.341474245,0.231888798,1.08E-01,8.21E-02,3,カテゴリ2,32,19
241119Z03,8,金沢,ダ,1400,3,6,差し,5.666667,-7.875000125,0.186579378,0.34991119,0.369052187,1.08E-01,1.13E-01,1,カテゴリ1,43,37.333333
241119Z03,8,金沢,ダ,1400,4,3,差し,16.66667,3.125002875,0.425389755,0.339698046,0.369052187,1.08E-01,1.17E-01,6,カテゴリ3,24,7.33333
241119Z03,8,金沢,ダ,1400,5,5,追込,16,2.458332875,0.294014085,3.46E-01,2.32E-01,1.08E-01,1.01E-01,5,カテゴリ3,25,9
241119Z03,8,金沢,ダ,1400,6,7,差し,14.33333,0.791662875,0.238594891,0.341214839,0.369052187,1.08E-01,1.23E-01,4,カテゴリ3,26,11.66667
241119Z03,8,金沢,ダ,1400,7,4,追込,16,2.458332875,0.21965778,0.320728291,0.231888798,1.08E-01,9.24E-02,8,カテゴリ3,9,-7
241119Z03,8,金沢,ダ,1400,8,2,先行,9,-4.541667125,0.240740741,3.19E-01,0.50026001,2.44E-01,1.96E-01,7,カテゴリ3,16,7
241119Z07,8,金沢,ダ,1400,1,2,追込,30.66667,10.8750025,0.497257053,0.308170515,0.231888798,1.08E-01,8.05E-02,1,カテゴリ1,42,11.33333
241119Z07,8,金沢,ダ,1400,2,3,差し,15.66667,-4.1249975,0.364767255,0.341474245,0.369052187,1.08E-01,1.18E-01,2,カテゴリ2,32,16.33333
241119Z07,8,金沢,ダ,1400,3,5,追込,21.33333,1.5416625,2.41E-01,0.34991119,0.231888798,1.08E-01,8.31E-02,4,カテゴリ3,25,3.66667
241119Z07,8,金沢,ダ,1400,4,1,先行,21,1.2083325,0.466070703,0.339698046,0.50026001,2.44E-01,1.80E-01,6,カテゴリ3,21,0
241119Z07,8,金沢,ダ,1400,5,4,差し,23.33333,3.5416625,0.344506518,0.345971564,0.369052187,1.08E-01,1.29E-01,5,カテゴリ3,23,-0.33333
241119Z07,8,金沢,ダ,1400,6,8,差し,11,-8.7916675,0.294014085,3.41E-01,0.369052187,1.08E-01,1.23E-01,7,カテゴリ3,17,6
241119Z07,8,金沢,ダ,1400,7,7,追込,15.66667,-4.1249975,0.28203724,0.320728291,2.32E-01,1.08E-01,9.24E-02,3,カテゴリ2,31,15.33333
241119Z07,8,金沢,ダ,1400,8,6,差し,19.66667,-0.1249975,0.32642487,0.318562874,0.369052187,1.08E-01,1.41E-01,8,カテゴリ3,5,-14.66667
241122U01,8,浦和,ダ,1400,1,8,追込,-15,-9.7708325,0.203125,0.244751381,0.141458639,1.25E-01,8.05E-02,5,カテゴリ3,4,19
241122U01,8,浦和,ダ,1400,2,5,差し,-27.66667,-22.4375025,0.195103858,2.46E-01,0.289207638,1.25E-01,1.18E-01,4,カテゴリ3,6,33.66667
241122U01,8,浦和,ダ,1400,3,3,追込,9,14.2291675,0.200950441,0.272928177,0.141458639,1.25E-01,8.31E-02,1,カテゴリ1,18,9
241122U01,8,浦和,ダ,1400,4,4,差し,0,5.2291675,0.32962963,0.285635359,0.289207638,1.25E-01,1.17E-01,7,カテゴリ3,-8,-8
241122U01,8,浦和,ダ,1400,5,2,差し,18,23.2291675,0.518292683,0.273381295,0.289207638,1.25E-01,1.29E-01,3,カテゴリ2,16,-2
241122U01,8,浦和,ダ,1400,6,6,追込,-27.5,-22.2708325,2.33E-01,0.267230169,0.141458639,0.125,9.48E-02,6,カテゴリ3,-1,26.5
241122U01,8,浦和,ダ,1400,7,1,差し,20,25.2291675,0.442759061,0.272038776,0.289207638,1.25E-01,1.17E-01,2,カテゴリ2,16,-4
241122U01,8,浦和,ダ,1400,8,7,差し,-18.66667,-13.4375025,0.13136289,0.297423888,0.289207638,1.25E-01,1.41E-01,8,カテゴリ3,-11,7.66667
241124Z02,8,金沢,ダ,1500,1,8,追込,11,-2.08333425,0.466070703,0.301097973,0.22723824,1.06E-01,8.05E-02,5,カテゴリ3,25,14
241124Z02,8,金沢,ダ,1500,2,4,差し,7.666667,-5.41666725,0.364767255,0.324746622,0.3625791,1.06E-01,1.18E-01,3,カテゴリ2,28,20.333333
241124Z02,8,金沢,ダ,1500,3,6,差し,11.66667,-1.41666425,2.39E-01,0.325591216,0.3625791,1.06E-01,1.13E-01,6,カテゴリ3,25,13.33333
241124Z02,8,金沢,ダ,1500,4,3,追込,18.66667,5.58333575,0.496338487,0.350929054,0.22723824,1.06E-01,1.01E-01,4,カテゴリ3,26,7.33333
241124Z02,8,金沢,ダ,1500,5,5,差し,13,-0.08333425,0.344506518,0.361920394,0.3625791,1.06E-01,1.29E-01,2,カテゴリ2,30,17
241124Z02,8,金沢,ダ,1500,6,7,差し,10,-3.08333425,0.32642487,3.18E-01,0.3625791,1.06E-01,1.23E-01,7,カテゴリ3,21,11
241124Z02,8,金沢,ダ,1500,7,1,差し,23,9.91666575,0.425389755,3.22E-01,0.3625791,1.06E-01,1.17E-01,1,カテゴリ1,43,20
241124Z02,8,金沢,ダ,1500,8,2,先行,9.666667,-3.41666725,0.433600713,0.343918344,0.445573909,2.56E-01,1.96E-01,8,カテゴリ3,19,9.333333
241124Z03,8,金沢,ダ,1400,1,8,追込,5,-7.020833375,0.238594891,3.08E-01,2.32E-01,1.08E-01,8.05E-02,6,カテゴリ3,-4,-9
241124Z03,8,金沢,ダ,1400,2,5,差し,24.66667,12.64583663,0.207631874,0.341474245,0.369052187,1.08E-01,1.18E-01,3,カテゴリ2,22,-2.66667
241124Z03,8,金沢,ダ,1400,3,4,差し,21.66667,9.645836625,0.364767255,0.34991119,0.369052187,1.08E-01,1.13E-01,2,カテゴリ2,26,4.33333
241124Z03,8,金沢,ダ,1400,4,3,差し,17.33333,5.312496625,0.32642487,0.339698046,0.369052187,1.08E-01,1.17E-01,4,カテゴリ3,15,-2.33333
241124Z03,8,金沢,ダ,1400,5,6,追込,-29.66667,-41.68750338,0.281026253,0.345971564,0.231888798,0.107993197,0.100836987,8,カテゴリ3,-21,8.66667
241124Z03,8,金沢,ダ,1400,6,2,差し,16.5,4.479166625,0.425389755,0.341214839,0.369052187,1.08E-01,1.23E-01,7,カテゴリ3,-6,-22.5
241124Z03,8,金沢,ダ,1400,7,1,先行,36,23.97916663,0.433600713,3.21E-01,0.50026001,2.44E-01,1.88E-01,1,カテゴリ1,39,3
241124Z03,8,金沢,ダ,1400,8,7,差し,4.666667,-7.354166375,0.121986852,3.19E-01,0.369052187,1.08E-01,1.41E-01,5,カテゴリ3,12,7.333333
241124Z05,8,金沢,ダ,1400,1,6,差し,24.66667,10.58333625,0.238594891,3.08E-01,0.369052187,1.08E-01,1.17E-01,5,カテゴリ3,21,-3.66667
